GLN Proveedor CPP                  Descripción                                                            Marca                          División                              GTIN13 Unid/c Promo F alta         Estado 
7737001070017 174369               DOVE JAB REGULAR 24X2X135GR PRM 10% DESC                               DOVE                           PERSONAL CARE                  7730165322121     24 S     20070703T1008  A      
7737001070017 67324750             DRIVE MATIC DT LIQ RS Y LILAS DP12X800ML                               DRIVE                          HOME CARE                      7791290011533     12 N     20180129T1657  A      
7737001070017 67324753             DRIVE MATIC DT LIQ RS Y LILAS DP12X400ML                               DRIVE                          HOME CARE                      7791290786158     12 N     20180129T1657  S      
7737001070017 67324754             DRIVE DT LIQ ROSAS Y LILAS BOT 4X3L                                    DRIVE                          HOME CARE                      7791290009462      4 N     20180129T1657  A      
7737001070017 67324755             DRIVE DT LIQ ROSAS Y LILAS DP 4X3L                                     DRIVE                          HOME CARE                      7791290009479      4 N     20180129T1657  A      
7737001070017 67324794             NEVEX MATIC DT LIQ 1ER LAVADO DP12X900ML                               NEVEX                          HOME CARE                      7791290786325     12 N     20180104T1432  A      
7737001070017 67326364             NEVEX MATIC POLVO 4X3KG+CIF ACT GEL300ML                               NEVEX                          HOME CARE                      7730165349265      4 S     20170727T1326  S      
7737001070017 67328964             REXONA TALCO EFFICIENT ANTIB 6X200G                                    REXONA                         PERSONAL CARE                  7791293036168      6 N     20171123T1634  A      
7737001070017 67329755             NEVEX MATIC POLVO 4X5KG PRM 5KGX4KG                                    NEVEX                          HOME CARE                      7730165349371      4 S     20171027T1618  S      
7737001070017 67331203             VIVERE AC INT FELICES SUENOS DP12X1000ML                               VIVERE                         HOME CARE                      7791290786677     12 N     20180301T1421  A      
7737001070017 67331204             VIVERE AC INT FELICES SUENOS BOT 12X1L                                 VIVERE                         HOME CARE                      7791290786660     12 N     20180301T1421  A      
7737001070017 67331205             VIVERE AC INT ABRAZO APRETADO DP 12X1L                                 VIVERE                         HOME CARE                      7791290786684     12 N     20180301T1421  A      
7737001070017 67331209             VIVERE AC INT FELICES SUENOS DP 15X450ML                               VIVERE                         HOME CARE                      7791290786691     15 N     20180301T1421  A      
7737001070017 67331210             VIVERE AC INT ABRAZO APRETADO DP15X450ML                               VIVERE                         HOME CARE                      7791290786707     15 N     20180301T1421  A      
7737001070017 67331211             VIVERE AC INT TARDE DIVERTIDA DP15X450ML                               VIVERE                         HOME CARE                      7791290786714     15 N     20180301T1421  S      
7737001070017 67331232             DOVE SH RECUPERACION EXTREMA 12X750ML                                  DOVE                           PERSONAL CARE                  7791293036182     12 N     20180323T1126  A      
7737001070017 67331997             PONDS CR AGE MIRACLE FIRM Y LIFT 2X3X50G                               PONDS                          PERSONAL CARE                  8999999060220      6 N     20180327T1201  A      
7737001070017 67332012             MAGIC PAPEL HIG SIMPLE HOJA 30M 12X4UN                                 MAGIC                          KIMBERLY CLARK                 7798038153050     12 N     20170725T1500  A      
7737001070017 67332781             SKIP POLVO CORE ENZIMAS 4X5KG PRM5KGX4KG                               SKIP                           HOME CARE                      7730165349388      4 S     20170808T1117  S      
7737001070017 67338953             IMPULSE P AER WHY NOT12X58G/75ML ED LTDA                               IMPULSE                        PERSONAL CARE                  7791293032191     12 S     20171009T1318  S      
7737001070017 67341211             DOVE DEO STI AP INVISIBLE DRY 12X50G                                   DOVE                           PERSONAL CARE                       75027537     12 N     20180827T1402  S      
7737001070017 67342500             SKIP LIQ LV ROPA CONCENTRADO DP 12X500ML                               SKIP                           HOME CARE                      7791290785601     12 N     20180227T1433  S      
7737001070017 67342501             SKIP LIQ LV ROPA CONCENTRADO BOT 12X1L                                 SKIP                           HOME CARE                      7791290782600     12 N     20180227T1433  A      
7737001070017 67342502             SKIP LIQ LV ROPA CONCENTRADO DP 12X1L                                  SKIP                           HOME CARE                      7791290785595     12 N     20180227T1433  A      
7737001070017 67342504             SKIP LIQ LV ROPA REGULAR BOT 12X800ML                                  SKIP                           HOME CARE                      7791290010031     12 N     20180227T1433  A      
7737001070017 67342505             SKIP LIQ LV ROPA REGULAR DP 12X800ML                                   SKIP                           HOME CARE                      7791290011526     12 N     20180227T1433  S      
7737001070017 67342506             SKIP LIQ LV ROPA PERF DELIC DP 15X450ML                                SKIP                           HOME CARE                      7791290786202     15 N     20180227T1433  S      
7737001070017 67342507             SKIP LIQ LV ROPA REGULAR BOT 4X4L                                      SKIP                           HOME CARE                      7791290014145      4 N     20180227T1433  S      
7737001070017 67342508             SKIP LIQ LV ROPA REGULAR DP 4X3L                                       SKIP                           HOME CARE                      7791290010079      4 N     20180227T1433  A      
7737001070017 67342510             SKIP LIQ LV ROPA REGULAR BOT 4X3L                                      SKIP                           HOME CARE                      7791290010055      4 N     20180227T1433  A      
7737001070017 67342511             SKIP LIQ LV ROPA PERF DELIC BOT12X1000ML                               SKIP                           HOME CARE                      7791290786196     12 N     20180227T1433  S      
7737001070017 67342512             SKIP LIQ LV ROPA REGULAR DP 8X1.5L                                     SKIP                           HOME CARE                      7791290010062      8 N     20180227T1433  S      
7737001070017 67343968             CLOSE UP C D MTL PARAD 18X3X90G PRM 3X2                                CLOSE UP                       PERSONAL CARE                  7730165349210     18 S     20170831T1436  A      
7737001070017 67343980             CLOSE UP C D EUC FRE 18X3X90G PRM 3X2                                  CLOSE UP                       PERSONAL CARE                  7730165349227     18 S     20170831T1436  A      
7737001070017 67345849             DOVE CR NUTRICION INTENSIVA 12X400ML                                   DOVE                           PERSONAL CARE                  7501056346195     12 N     20171120T1626  A      
7737001070017 67345850             DOVE CR NUTRICION CREMOSA 12X400ML                                     DOVE                           PERSONAL CARE                  7501056346126     12 N     20171120T1626  A      
7737001070017 67345851             DOVE CR NUTRICION GO FRESH 12X400ML                                    DOVE                           PERSONAL CARE                  7501056346171     12 N     20171120T1626  A      
7737001070017 67345852             DOVE CR COCO 12X400ML                                                  DOVE                           PERSONAL CARE                  7506306202320     12 N     20171120T1626  A      
7737001070017 67345853             DOVE CR NUTRICION ESSENCIAL 12X400ML                                   DOVE                           PERSONAL CARE                  7501056346157     12 N     20171120T1626  A      
7737001070017 67345855             DOVE CR ALMENDRA 12X400ML                                              DOVE                           PERSONAL CARE                  7506306202238     12 N     20171120T1626  S      
7737001070017 67345867             DOVE CR NUTRICION GO FRESH 12X200ML                                    DOVE                           PERSONAL CARE                  7501056346164     12 N     20171120T1626  S      
7737001070017 67345868             DOVE CR NUTRICION INTENSIVA 12X200ML                                   DOVE                           PERSONAL CARE                  7501056346188     12 N     20171120T1626  A      
7737001070017 67346707             CIF ANTIG DP 5X450ML+BANO450ML+VID+REGA                                CIF                            HOME CARE                      7730165349463      5 S     20170831T1255  S      
7737001070017 67347923             SCOTT SERV SIMPLE HOJA27X16.5CM 60X100UN                               SCOTT                          KIMBERLY CLARK                 7736550020450     60 N     20170809T1213  A      
7737001070017 67347924             HUGGIES PAN CLASSIC M MEGA 5X26UN                                      HUGGIES                        KIMBERLY CLARK                 7794626009211      5 N     20170809T1213  D      
7737001070017 67347925             HUGGIES PAN CLASSIC G MEGA 4X22UN                                      HUGGIES                        KIMBERLY CLARK                 7794626009228      4 N     20170809T1213  D      
7737001070017 67347926             HUGGIES PAN CLASSIC XG MEGA 12X18UN                                    HUGGIES                        KIMBERLY CLARK                 7794626009235     12 N     20170809T1213  D      
7737001070017 67347927             HUGGIES PAN CLASSIC XXG MEGA 8X17UN                                    HUGGIES                        KIMBERLY CLARK                 7794626009242      8 N     20170809T1213  D      
7737001070017 67348888             DRIVE LIQ LV ROPA ROSAS Y LILAS BOT 4X4L                               DRIVE                          HOME CARE                      7791290786912      4 N     20171121T1309  S      
7737001070017 67348982             DOVE CR NUTRICION ESSENCIAL 12X200ML                                   DOVE                           PERSONAL CARE                  7501056346140     12 N     20171120T1626  S      
7737001070017 67349397             CIF BALLERINA ESPJ PREMIUM 48X1UN                                      CIF                            HOME CARE                      7791290786868     48 N     20180307T1607  A      
7737001070017 67349398             CIF BALLERINA ESPJ REGULAR 48X1UN                                      CIF                            HOME CARE                      7791290786875     48 N     20180307T1607  A      
7737001070017 67349530             NEVEX ULTRA LV VAJ ANTIG C LIM 12X500ML                                NEVEX                          HOME CARE                      7791290786936     12 N     20180119T1157  A      
7737001070017 67349531             NEVEX ULTRA LV VAJ ANTIG AL VER12X500ML                                NEVEX                          HOME CARE                      7791290786943     12 N     20180119T1157  A      
7737001070017 67349821             DOVE MEN+CARE CLINICAL DEO C COMF 12X48G                               DOVE                           PERSONAL CARE                    79400296023     12 N     20180412T1701  A      
7737001070017 67350797             DOVE DEO ROLLON INVISIBLE DRY 12X50ML                                  DOVE                           PERSONAL CARE                       78924529     12 N     20180827T1402  S      
7737001070017 67353587             CIF BALLERINA ESPJ SALVA UNAS 48X1UN                                   CIF                            HOME CARE                      7791290786950     48 N     20180307T1607  A      
7737001070017 67353815             HUGGIES PAN ACT SEC M HIPER 4X104UN PRM                                HUGGIES                        KIMBERLY CLARK                 7736550243996      4 N     20170828T1030  A      
7737001070017 67353816             HUGGIES PAN ACT SEC G HIPER 4X88UN PRM                                 HUGGIES                        KIMBERLY CLARK                 7736550243804      4 N     20170828T1030  A      
7737001070017 67353817             HUGGIES PAN ACT SEC XG HIPER 3X72UN PRM                                HUGGIES                        KIMBERLY CLARK                 7736550243590      3 N     20170828T1030  A      
7737001070017 67353819             HUGGIES PAN ACT SEC XXG HIPER 3X68UN PRM                               HUGGIES                        KIMBERLY CLARK                 7736550244009      3 N     20170828T1030  A      
7737001070017 67354692             PLENITUD ACT FIT P/M MUJ 4X20UN                                        PLENITUD                       KIMBERLY CLARK                 7751493004640      4 N     20170815T1301  A      
7737001070017 67354694             PLENITUD ACT FIT P/M HOM 3X20UN                                        PLENITUD                       KIMBERLY CLARK                 7751493004664      3 N     20170815T1301  A      
7737001070017 67354696             PLENITUD ACT FIT G/XG HOM 12X8UN                                       PLENITUD                       KIMBERLY CLARK                 7751493005012     12 N     20170815T1301  A      
7737001070017 67354700             PLENITUD ACT FIT P/M MUJ 12X8UN                                        PLENITUD                       KIMBERLY CLARK                 7751493004442     12 N     20170815T1301  A      
7737001070017 67354701             PLENITUD ACT FIT P/M HOM 12X8UN                                        PLENITUD                       KIMBERLY CLARK                 7751493004466     12 N     20170815T1301  A      
7737001070017 67354708             PLENITUD FEMME P D NORMAL AJUSTE 54X20UN                               PLENITUD                       KIMBERLY CLARK                 7794626006395     54 N     20170815T1301  A      
7737001070017 67354709             PLENITUD FEMME TOALLA U FINA 8X24UN                                    PLENITUD                       KIMBERLY CLARK                 7794626008238      8 N     20170815T1301  A      
7737001070017 67354712             PLENITUD FEMME P D LARGO AJUSTE 40X14UN                                PLENITUD                       KIMBERLY CLARK                 7794626006388     40 N     20170815T1301  A      
7737001070017 67354781             PLENITUD ACT FIT G/XG MUJ 12X8UN                                       PLENITUD                       KIMBERLY CLARK                 7751493004459     12 N     20170815T1301  A      
7737001070017 67354976             PLENITUD AC TFIT G/XG HOM 3X20UN                                       PLENITUD                       KIMBERLY CLARK                 7751493005005      3 N     20170815T1301  A      
7737001070017 67354977             PLENITUD ACT FIT G/XG MUJ 3X20UN                                       PLENITUD                       KIMBERLY CLARK                 7751493004657      3 N     20170815T1301  A      
7737001070017 67355748             DOVE BABY JAB H SENS 12X3X75G+20%DESC                                  DOVE                           PERSONAL CARE                  7730165349739     12 S     20170925T1150  S      
7737001070017 67355771             DOVE BABY JAB H ENR 12X3X75G+20%DESC                                   DOVE                           PERSONAL CARE                  7730165349760     12 S     20170925T1150  S      
7737001070017 67355773             DOVE CR NUTRICION ESENCIAL 6X400ML+DOVE                                DOVE                           PERSONAL CARE                  7730165349869      6 S     20171009T1318  S      
7737001070017 67359183             SEDAL SH BOMBA ARGAN 12X190ML                                          SEDAL                          PERSONAL CARE                  7791293036304     12 N     20171113T1336  A      
7737001070017 67359186             SEDAL AC BOMBA ARGAN 12X190ML                                          SEDAL                          PERSONAL CARE                  7791293036328     12 N     20171113T1336  A      
7737001070017 67359189             SEDAL SH BOMBA ARGAN 12X340ML                                          SEDAL                          PERSONAL CARE                  7791293036311     12 N     20171113T1336  A      
7737001070017 67359190             SEDAL AC BOMBA ARGAN 12X340ML                                          SEDAL                          PERSONAL CARE                  7791293036335     12 N     20171113T1336  A      
7737001070017 67359241             SEDAL CR PEIN BOMBA ARGAN 12X300ML                                     SEDAL                          PERSONAL CARE                  7891150057654     12 N     20171113T1336  A      
7737001070017 67359274             DOVE MEN+CARE JAB CLEAN COMFORT 48X90G                                 DOVE                           PERSONAL CARE                  7891150006058     48 N     20180301T1421  A      
7737001070017 67359276             DOVE MEN+CARE JAB EXTRA FRESH 48X90G                                   DOVE                           PERSONAL CARE                  7891150006072     48 N     20180301T1421  A      
7737001070017 67362387             REXONA JAB ACTIVE 12X6X125G PRM 6X4                                    REXONA                         PERSONAL CARE                  7730165349777     12 S     20170918T1156  A      
7737001070017 67362388             REXONA JAB ACTIVE 18X4X125G PRM 4X3                                    REXONA                         PERSONAL CARE                  7730165349807     18 S     20170918T1156  A      
7737001070017 67362389             REXONA JAB BAMBOO FRESH12X6X125G PRM 6X4                               REXONA                         PERSONAL CARE                  7730165349784     12 S     20170918T1156  A      
7737001070017 67362390             REXONA JAB BAMBOO FRESH18X4X125G PRM 4X3                               REXONA                         PERSONAL CARE                  7730165349814     18 S     20170918T1156  A      
7737001070017 67362391             REXONA JAB ORCHID FRESH12X6X125G PRM 6X4                               REXONA                         PERSONAL CARE                  7730165349791     12 S     20170918T1156  A      
7737001070017 67362392             REXONA JAB ORCHID FRESH18X4X125G PRM 4X3                               REXONA                         PERSONAL CARE                  7730165349821     18 S     20170918T1156  A      
7737001070017 67362439             PONDS CR H 6X50G                                                       PONDS                          PERSONAL CARE                  7501056325381      6 N     20171010T1111  A      
7737001070017 67362440             PONDS CR H 6X100G                                                      PONDS                          PERSONAL CARE                  7501056325398      6 N     20171010T1111  A      
7737001070017 67362441             PONDS CR SENSITIVE 6X50G                                               PONDS                          PERSONAL CARE                  7506306205789      6 N     20171130T1254  A      
7737001070017 67362442             PONDS CR SENSITIVE 6X100G                                              PONDS                          PERSONAL CARE                  7506306203846      6 N     20171130T1254  A      
7737001070017 67364520             REXONA DEO AER AP BAMB 6X90G+EFFIC TALCO                               REXONA                         PERSONAL CARE                  7730165350018      6 S     20171018T1409  S      
7737001070017 67368056             GRANBY MATIC POLVO LAVADO TOTAL 6X3KG                                  GRANBY                         HOME CARE                      7791290786967      6 N     20171020T1422  A      
7737001070017 67368145             KOTEX TAMPONES APLICADOR SUPER 12X8UN                                  KOTEX                          KIMBERLY CLARK                 7702425540606     12 N     20180611T1543  S      
7737001070017 67368146             KOTEX TAMPONES APLICADOR MINI 12X8UN                                   KOTEX                          KIMBERLY CLARK                 7794626008108     12 N     20180611T1543  S      
7737001070017 67368147             KOTEX TAMPONES APLICADOR MEDIO 12X8UN                                  KOTEX                          KIMBERLY CLARK                 7702425540613     12 N     20180319T1245  A      
7737001070017 67368153             PLENITUD TOALLA FEM NORMAL PLUS 12X16UN                                PLENITUD                       KIMBERLY CLARK                 7794626006371     12 N     20171009T1318  A      
7737001070017 67369167             TRESEMME SH BAJOPOO NUTRICION 12X200ML                                 TRESEMME                       PERSONAL CARE                  7891150052543     12 N     20180605T1537  S      
7737001070017 67369172             TRESEMME SH DETOX CAPILAR 12X200ML                                     TRESEMME                       PERSONAL CARE                  7891150051553     12 N     20180605T1537  S      
7737001070017 67369257             TRESEMME SH HIDRATACION PROFUNDA12X400ML                               TRESEMME                       PERSONAL CARE                  7891150018846     12 N     20180605T1537  S      
7737001070017 67369258             TRESEMME SH DETOX CAPILAR 12X750ML                                     TRESEMME                       PERSONAL CARE                  7891150041677     12 N     20180605T1537  S      
7737001070017 67369263             TRESEMME SH BAJOPOO NUTRICION 12X400ML                                 TRESEMME                       PERSONAL CARE                  7891150051898     12 N     20180605T1537  S      
7737001070017 67369266             TRESEMME SH DETOX CAPILAR 12X400ML                                     TRESEMME                       PERSONAL CARE                  7891150041714     12 N     20180605T1537  S      
7737001070017 67369278             TRESEMME AC HIDRATACION PROFUNDA12X200ML                               TRESEMME                       PERSONAL CARE                  7891150043381     12 N     20180605T1537  S      
7737001070017 67369283             TRESEMME AC DETOX CAPILAR 12X200ML                                     TRESEMME                       PERSONAL CARE                  7891150051584     12 N     20180605T1537  S      
7737001070017 67369288             TRESEMME AC BAJOPOO NUTRICION 12X200ML                                 TRESEMME                       PERSONAL CARE                  7891150052550     12 N     20180605T1537  S      
7737001070017 67369295             TRESEMME AC DETOX CAPILAR 12X400ML                                     TRESEMME                       PERSONAL CARE                  7891150041646     12 N     20180605T1537  S      
7737001070017 67369297             TRESEMME AC HIDRATACION PROFUNDA12X400ML                               TRESEMME                       PERSONAL CARE                  7891150018754     12 N     20180605T1537  S      
7737001070017 67369444             SUAVE SH PALTA Y ARGAN 8X930ML                                         SUAVE                          PERSONAL CARE                  7791293036380      8 N     20180418T1003  A      
7737001070017 67369445             SUAVE AC PALTA Y ARGAN 8X930ML                                         SUAVE                          PERSONAL CARE                  7791293036397      8 N     20180418T1003  A      
7737001070017 67370424             SCOTT PAPEL HIG RINDEMAX DH 20MT 12X4UN                                SCOTT                          KIMBERLY CLARK                 7798038152626     12 N     20170928T1643  A      
7737001070017 67370426             SCOTT PAPEL HIG ESEN DH 30MT AHORRO6X8UN                               SCOTT                          KIMBERLY CLARK                 7798038152992      6 N     20170928T1643  A      
7737001070017 67370432             SCOTT PAPEL HIG SIMPLE HOJA 30MT 12X4UN                                SCOTT                          KIMBERLY CLARK                 7798038152909     12 N     20170928T1643  A      
7737001070017 67370433             SCOTT PAPEL HIG RINDEMAX DH 30MT 5X6UN                                 SCOTT                          KIMBERLY CLARK                 7798038152756      5 N     20170928T1643  S      
7737001070017 67370450             SCOTT P H MEGA SIMPLE HJ 80MT 4X12UN PRM                               SCOTT                          KIMBERLY CLARK                 7736550250123      4 N     20170920T1006  A      
7737001070017 67370452             KOTEX TOALLA NORMAL C/A PRICE 8X48UN PRM                               KOTEX                          KIMBERLY CLARK                 7736550218840      8 N     20171009T1318  A      
7737001070017 67371503             SCOTT PAPEL HIG SIMPLE HOJA 30MT 4X12UN                                SCOTT                          KIMBERLY CLARK                 7798038152367      4 N     20170913T1058  A      
7737001070017 67371601             PLENITUD TOALLA FEM NORMAL PLUS 24X8UN                                 PLENITUD                       KIMBERLY CLARK                 7794626006364     24 N     20171009T1318  A      
7737001070017 67371602             PLENITUD TOALLA FEM NORMAL C/A 24X16UN                                 PLENITUD                       KIMBERLY CLARK                 7794626008559     24 N     20171009T1318  A      
7737001070017 67372809             SCOTT PAPEL HIG MEG SIMP HOJA 80MT10X4UN                               SCOTT                          KIMBERLY CLARK                 7798038152671     10 N     20170928T1643  A      
7737001070017 67372810             SCOTT PAPEL HIG ESENCIAS DH 30MT 10X4UN                                SCOTT                          KIMBERLY CLARK                 7798038152930     10 N     20170928T1643  A      
7737001070017 67372811             SCOTT PAPEL HIG ESENCIAS DH 50MT 10X4UN                                SCOTT                          KIMBERLY CLARK                 7798038152947     10 N     20170928T1643  A      
7737001070017 67374524             GRANBY SUAVIZ LV ROPA BOT 4X4L                                         GRANBY                         HOME CARE                      7791290787049      4 N     20171219T1449  A      
7737001070017 67375867             ST IVES FRESH SKIN APRICOT SCRUB 6X170G                                ST IVES                        PERSONAL CARE                    77043103609      6 N     20180605T1234  A      
7737001070017 67375868             ST IVES NYS OATMEAL SCRUB + MASK 6X170G                                ST IVES                        PERSONAL CARE                    77043355862      6 N     20180605T1234  A      
7737001070017 67375869             ST IVES EYB P LEMON Y MANDARIN OR 6X170G                               ST IVES                        PERSONAL CARE                    77043357644      6 N     20180605T1234  A      
7737001070017 67376090             DOVE AER AP PERA AL VERA 12X89G/150ML                                  DOVE                           PERSONAL CARE                  7791293034584     12 N     20180411T1715  S      
7737001070017 67378378             PONDS CR HIDRAT 6X100GR + PRM CR HIDRAT                                PONDS                          PERSONAL CARE                  7730165350520      6 S     20180403T1641  S      
7737001070017 67379328             DOVE JAB LIQ REVIGORIZANTE 12X250ML                                    DOVE                           PERSONAL CARE                  7891150043879     12 N     20180323T1126  A      
7737001070017 67380208             DOVE JAB REVIGORIZANTE 48X90G                                          DOVE                           PERSONAL CARE                  7891150043923     48 N     20180323T1126  A      
7737001070017 67381583             GRANBY POLVO LAVADO TOTAL 24X400G                                      GRANBY                         HOME CARE                      7791290787117     24 N     20180130T1445  S      
7737001070017 67382857             PONDS CR ACNE FOAM 6X100G+ACNE+20%DESC                                 PONDS                          PERSONAL CARE                  7730165350711      6 S     20180403T1641  S      
7737001070017 67383661             DRIVE DT LIQ HORTENSIA F BCA BOT 4X3L                                  DRIVE                          HOME CARE                      7791290787124      4 N     20171214T0951  A      
7737001070017 67383811             CLEAR MEN SH ANTIC ICE COOL MTL 12X200ML                               CLEAR                          PERSONAL CARE                  7501056343040     12 N     20180119T1157  D      
7737001070017 67383812             CLEAR MEN SH ANTIC ICE COOL MTL 12X400ML                               CLEAR                          PERSONAL CARE                  7501056344221     12 N     20180119T1157  D      
7737001070017 67387990             PONDS F RAD DERMA 3X2X50G+CR DIA SPF30                                 PONDS                          PERSONAL CARE                  6001087368216      6 N     20180726T1714  A      
7737001070017 67388011             PONDS F RAD DERMA 3X2X50G+CREMA NOCHE                                  PONDS                          PERSONAL CARE                  6001087368223      6 N     20180726T1714  A      
7737001070017 67388169             PONDS F RAND DERMA 3X2X30ML+SERUM                                      PONDS                          PERSONAL CARE                  6001087368483      6 N     20180726T1714  A      
7737001070017 67388430             HUGGIES FRA CLAS M HP 4X104UN PRM                                      HUGGIES                        KIMBERLY CLARK                 7736550038707      4 S     20171011T1248  A      
7737001070017 67388431             HUGGIES PAN CLASSIC XGDE HIPER3X72UN PRM                               HUGGIES                        KIMBERLY CLARK                 7736550039018      3 S     20171011T1248  A      
7737001070017 67388432             HUGGIES PAN CLASSIC XXG HP 3X68UN PRM                                  HUGGIES                        KIMBERLY CLARK                 7736550038875      3 S     20171011T1248  A      
7737001070017 67388433             KOTEX TOAL FEM ULT FINA TELA C/A 12X8UN                                KOTEX                          KIMBERLY CLARK                 7809604029270     12 N     20180119T1157  A      
7737001070017 67388435             PLENITUD PAN CLASSIC ALOE E MED 3X16UN                                 PLENITUD                       KIMBERLY CLARK                 7794626006845      3 N     20171005T1110  A      
7737001070017 67388436             PLENITUD PAN CLASSIC ALOE E G 3X16UN                                   PLENITUD                       KIMBERLY CLARK                 7794626006852      3 N     20171005T1110  A      
7737001070017 67388437             PLENITUD PAN PROTECT E M 10X8UN                                        PLENITUD                       KIMBERLY CLARK                 7794626006708     10 N     20171005T1110  A      
7737001070017 67388438             PLENITUD PAN PROTECT E G 10X8UN                                        PLENITUD                       KIMBERLY CLARK                 7794626006715     10 N     20171005T1110  A      
7737001070017 67388439             PLENITUD PAN PROTECT E XG 10X8UN                                       PLENITUD                       KIMBERLY CLARK                 7794626006722     10 N     20171005T1110  A      
7737001070017 67388440             PLENITUD FEMME TOAL ULTRA S/A 6X20UN                                   PLENITUD                       KIMBERLY CLARK                 7441008155386      6 N     20171005T1110  S      
7737001070017 67388441             PLENITUD FEMME TOAL EXTRA S/A 6X20UN                                   PLENITUD                       KIMBERLY CLARK                 7794626007378      6 N     20171005T1110  A      
7737001070017 67388442             PLENITUD FEMME TOAL NOCT S/A 6X20UN                                    PLENITUD                       KIMBERLY CLARK                 7794626007392      6 N     20171005T1110  S      
7737001070017 67390832             GRANBY SUAVIZ LV ROPA BOT 4X4L                                         GRANBY                         HOME CARE                      7791290787049      4 N     20180323T1126  S      
7737001070017 67394911             DOVE AER AP INVIS DRY COMP 12X54G/85ML                                 DOVE                           PERSONAL CARE                       77941879     12 N     20180827T1402  S      
7737001070017 67394912             DOVE DEO AER AP INVIS DRY 12X89G/150ML                                 DOVE                           PERSONAL CARE                  7506306241176     12 N     20180827T1402  S      
7737001070017 67394960             DOVE DEO AER AP INVIS CARE 12X89G/150ML                                DOVE                           PERSONAL CARE                  7791293036458     12 N     20180827T1402  S      
7737001070017 67395512             PLENITUD PROTECTOR DE CAMA PLUS 10X8UN                                 PLENITUD                       KIMBERLY CLARK                 7794626004193     10 N     20171110T0943  A      
7737001070017 67395516             CLOSE UP C D MENTHOL PARADISE 9X2X90G                                  CLOSE UP                       PERSONAL CARE                  7730165350803      9 S     20171120T1626  A      
7737001070017 67395517             CLOSE UP C D EUCALYPTUS FREEZE 9X2X90G                                 CLOSE UP                       PERSONAL CARE                  7730165350797      9 S     20171120T1626  A      
7737001070017 67398613             HUGGIES PAN CLASSIC G HIPER PRM 4X88UN                                 HUGGIES                        KIMBERLY CLARK                 7736550038745      4 S     20171011T1248  A      
7737001070017 67398627             HUGGIES PAN ACTIVE SEC P MEGAPACK 6X36UN                               HUGGIES                        KIMBERLY CLARK                 7794626009020      6 N     20180119T1157  A      
7737001070017 67400205             DOVE JAB REVIGORIZANTE 48X90G                                          DOVE                           PERSONAL CARE                  7891150043923     48 N     20180615T1207  S      
7737001070017 67411791             DOVE DEO ROL AP INVISIBLE CARE 12X50ML                                 DOVE                           PERSONAL CARE                       78938991     12 N     20180827T1402  S      
7737001070017 67413783             SCOTT PAPEL HIG ESENC DBL HJ 50M 4X8UN                                 SCOTT                          KIMBERLY CLARK                 7798038152961      4 N     20171113T1336  A      
7737001070017 67416996             TRESEMME SH LISO KERATINA 12X400ML                                     TRESEMME                       PERSONAL CARE                  7891150018860     12 N     20180605T1537  S      
7737001070017 67417001             TRESEMME MASC TRAT DETOX CAP ORIG 6X400G                               TRESEMME                       PERSONAL CARE                  7891150041639      6 N     20180605T1537  S      
7737001070017 67417009             TRESEMME CR PEIN ANTI FRIZZ 12X200ML                                   TRESEMME                       PERSONAL CARE                  7891150058972     12 N     20180605T1537  S      
7737001070017 67427633             ALA MATIC POLVO PROFESIONAL 10KG                                       ALA                            HOME CARE                      7791290787292      1 N     20180709T1459  S      
7737001070017 67430134             NEVEX MATIC LIQ LV ROPA DOYPACK 8X1.4L                                 NEVEX                          HOME CARE                      7791290787247      8 N     20180129T1657  A      
7737001070017 67430135             SKIP LIQ LV ROPA REGULAR DOY PACK 8X1.4L                               SKIP                           HOME CARE                      7791290787223      8 N     20180129T1657  A      
7737001070017 67432512             GRANBY LIQ LV ROPA LAV TOTAL DP 12X800ML                               GRANBY                         HOME CARE                      7791290787384     12 N     20180323T1126  S      
7737001070017 67439603             DOVE HW NUTRICION PROFUNDA 6X250ML                                     DOVE                           PERSONAL CARE                  7891150017849      6 N     20180726T1714  S      
7737001070017 67439605             DOVE HW GRANADA Y VERBENA 6X250ML                                      DOVE                           PERSONAL CARE                  7891150057418      6 N     20180726T1714  A      
7737001070017 67439606             DOVE HW KARITE Y VAINILLA 6X250ML                                      DOVE                           PERSONAL CARE                  7891150057401      6 N     20180726T1714  A      
7737001070017 67447983             LUX JAB DELICADEZA FLORAL 72X125G                                      LUX                            PERSONAL CARE                  7791293025995     72 N     20180323T1126  A      
7737001070017 67447984             LUX JAB DELICADEZA FLORAL 24X3X125G                                    LUX                            PERSONAL CARE                  7791293026046     24 N     20180323T1126  A      
7737001070017 67448036             BULL DOG JAB P/ LAV42X2X200G PACK AHORRO                               BULLDOG                        HOME CARE                      7791290787391     42 N     20180314T1435  A      
7737001070017 67463723             SKIP DT LIQ CONC DP6X1L+CIF DW LIM500ML                                SKIP                           HOME CARE                      7730165351039      6 S     20180411T1715  S      
7737001070017 67467309             SUAVE SH MANZANILLA 8X930ML                                            SUAVE                          PERSONAL CARE                  7791293036700      8 N     20180418T1003  A      
7737001070017 67467310             SUAVE AC MANZANILLA 8X930ML                                            SUAVE                          PERSONAL CARE                  7791293036717      8 N     20180418T1003  A      
